loiczid,deep
172255,1
172256,1
172257,1
172258,1
172259,1
172260,1
172261,1
172262,1
172263,1
172264,1
172265,1
172266,1
172267,1
172268,1
172269,1
172270,1
172271,1
172272,1
172273,1
172274,1
172275,1
172276,1
172277,1
172278,1
172279,1
172280,1
172281,1
172282,1
172283,1
172284,1
172285,1
172286,1
172287,1
172288,1
172289,1
172290,1
172291,1
172292,1
172293,1
172294,1
172295,1
172296,1
172297,1
172345,1
172346,1
172347,1
172348,1
172349,1
172350,1
172351,1
172352,1
172353,1
172354,1
172355,1
172356,1
172357,1
172358,1
172359,1
172360,1
172361,1
172362,1
172363,1
172364,1
172365,1
172366,1
172367,1
172368,1
172369,1
172370,1
172371,1
172372,1
172373,1
172374,1
172375,1
172376,1
172377,1
172378,1
172379,1
172380,1
172381,1
172382,1
172383,1
172384,1
172385,1
172386,1
172387,1
172388,1
172389,1
172390,1
172391,1
172392,1
172393,1
172394,1
172395,1
172396,1
172397,1
172398,1
172399,1
172400,1
172401,1
172402,1
172403,1
172404,1
172405,1
172406,1
172407,1
172408,1
172409,1
172410,1
172411,1
172412,1
172413,1
172414,1
172415,1
172416,1
172417,1
172418,1
172419,1
172420,1
172421,1
172422,1
172423,1
172424,1
172425,1
172426,1
172427,1
172428,1
172429,1
172430,1
172431,1
172432,1
172433,1
172434,1
172435,1
172436,1
172437,1
172438,1
172439,1
172440,1
172441,1
172442,1
172443,1
172444,1
172445,1
172446,1
172447,1
172448,1
172449,1
172450,1
172451,1
172452,1
172453,1
172454,1
172455,1
172456,1
172457,1
172458,1
172459,1
172460,1
172461,1
172462,1
172463,1
172464,1
172465,1
172466,1
172467,1
172468,1
172469,1
172470,1
172505,1
172506,1
172507,1
172508,1
172509,1
172510,1
172511,1
172512,1
172513,1
172514,1
172515,1
172516,1
172517,1
172518,1
172519,1
172520,1
172521,1
172522,1
172523,1
172524,1
172525,1
172526,1
172527,1
172528,1
172529,1
172530,1
172531,1
172532,1
172533,1
172534,1
172535,1
172536,1
172537,1
172538,1
172539,1
172540,1
172541,1
172542,1
172543,1
172544,1
172545,1
172546,1
172547,1
172548,1
172549,1
172550,1
172551,1
172552,1
172553,1
172554,1
172555,1
172556,1
172557,1
172558,1
172559,1
172560,1
172561,1
172562,1
172563,1
172564,1
172565,1
172566,1
172567,1
172568,1
172569,1
172570,1
172571,1
172572,1
172573,1
172574,1
172575,1
172576,1
172577,1
172578,1
172579,1
172580,1
172581,1
172582,1
172583,1
172584,1
172585,1
172586,1
172587,1
172588,1
172589,1
172590,1
172591,1
172592,1
172593,1
172594,1
172595,1
172596,1
172597,1
172598,1
172599,1
172600,1
172601,1
172602,1
172603,1
172604,1
172605,1
172606,1
172607,1
172608,1
172609,1
172610,1
172611,1
172612,1
172613,1
172614,1
172615,1
172616,1
172617,1
172618,1
172619,1
172620,1
172621,1
172622,1
172623,1
172624,1
172625,1
172626,1
172627,1
172628,1
172629,1
172630,1
172631,1
172632,1
172633,1
172634,1
172635,1
172636,1
172637,1
172638,1
172639,1
172640,1
172641,1
172642,1
172643,1
172644,1
172645,1
172646,1
172647,1
172648,1
172649,1
172650,1
172651,1
172652,1
172653,1
172654,1
172655,1
172656,1
172657,1
172658,1
172659,1
172660,1
172661,1
172662,1
172663,1
172664,1
172665,1
172666,1
172667,1
172668,1
172749,1
172750,1
172751,1
172752,1
172753,1
172754,1
172755,1
172756,1
172757,1
172758,1
172760,1
172761,1
172762,1
172763,1
172764,1
172765,1
172766,1
172767,1
172768,1
172769,1
172770,1
172771,1
172772,1
172773,1
172774,1
172775,1
172778,1
172779,1
172780,1
172781,1
172782,1
172783,1
172784,1
172785,1
172786,1
172787,1
172788,1
172789,1
172790,1
172791,1
172792,1
172793,1
172794,1
172795,1
172796,1
172797,1
172798,1
172799,1
172800,1
172801,1
172802,1
172803,1
172804,1
172805,1
172806,1
172807,1
172808,1
172809,1
172810,1
172811,1
172812,1
172813,1
172814,1
172815,1
172816,1
172817,1
172818,1
172819,1
172820,1
172821,1
172822,1
172823,1
172824,1
172825,1
172826,1
172827,1
172828,1
172829,1
172830,1
172831,1
172832,1
172833,1
172834,1
172835,1
172836,1
172837,1
172838,1
172839,1
172840,1
172841,1
172842,1
172843,1
172844,1
172845,1
172846,1
172847,1
172848,1
172849,1
172850,1
172851,1
172852,1
172853,1
172854,1
172855,1
172856,1
172857,1
172858,1
172859,1
172860,1
172861,1
172862,1
172863,1
172864,1
172865,1
172866,1
172867,1
172868,1
172869,1
172870,1
172871,1
172872,1
172873,1
172874,1
172875,1
172876,1
172877,1
172878,1
172879,1
172880,1
172881,1
172882,1
172883,1
172884,1
172885,1
172886,1
172887,1
172888,1
172889,1
172890,1
172891,1
172892,1
172893,1
172894,1
172895,1
172896,1
172897,1
172898,1
172899,1
172900,1
172901,1
172902,1
172903,1
172904,1
172905,1
172906,1
172907,1
172908,1
172909,1
172910,1
172911,1
172912,1
172913,1
172914,1
172915,1
172916,1
172917,1
172918,1
172919,1
172920,1
172921,1
172922,1
172923,1
172924,1
172925,1
172926,1
172927,1
172928,1
172929,1
172930,1
172931,1
172932,1
172933,1
172934,1
172935,1
172936,1
172937,1
172938,1
172939,1
172940,1
172941,1
172942,1
172943,1
172944,1
172945,1
172946,1
172947,1
172948,1
172949,1
172950,1
172951,1
172952,1
172953,1
172954,1
172955,1
172956,1
172957,1
172958,1
172959,1
172960,1
172961,1
172962,1
172963,1
172964,1
172965,1
172966,1
172967,1
172968,1
172969,1
172970,1
172971,1
172972,1
172973,1
172974,1
172975,1
172976,1
172977,1
172978,1
172979,1
172980,1
172981,1
172982,1
172983,1
172984,1
172985,1
172986,1
172987,1
172988,1
172989,1
172990,1
172991,1
172992,1
172993,1
172994,1
172995,1
172996,1
172997,1
172998,1
172999,1
173e3,1
173001,1
173002,1
173003,1
173004,1
173005,1
173006,1
173007,1
173008,1
173009,1
173010,1
173011,1
173012,1
173013,1
173014,1
173015,1
173016,1
173065,1
173066,1
173067,1
173068,1
173069,1
173070,1
173071,1
173072,1
173073,1
173074,1
173075,1
173076,1
173077,1
173078,1
173079,1
173080,1
173081,1
173082,1
173083,1
173084,1
173085,1
173086,1
173087,1
173088,1
173089,1
173090,1
173091,1
173092,1
173093,1
173094,1
173095,1
173096,1
173097,1
173098,1
173099,1
173100,1
173101,1
173102,1
173103,1
173104,1
173105,1
173106,1
173107,1
173108,1
173109,1
173110,1
173111,1
173112,1
173113,1
173114,1
173115,1
173116,1
173117,1
173118,1
173119,1
173120,1
173121,1
173122,1
173123,1
173124,1
173125,1
173126,1
173127,1
173128,1
173129,1
173130,1
173131,1
173132,1
173133,1
173134,1
173135,1
173136,1
173137,1
173138,1
173139,1
173140,1
173141,1
173142,1
173143,1
173144,1
173145,1
173146,1
173147,1
173148,1
173149,1
173150,1
173151,1
173152,1
173153,1
173154,1
173155,1
173156,1
173157,1
173158,1
173159,1
173160,1
173161,1
173162,1
173163,1
173164,1
173165,1
173166,1
173167,1
173168,1
173169,1
173170,1
173171,1
173172,1
173173,1
173174,1
173175,1
173176,1
173177,1
173178,1
173179,1
173180,1
173181,1
173182,1
173183,1
173184,1
173185,1
173186,1
173187,1
173188,1
173189,1
173190,1
173191,1
173224,1
173225,1
173226,1
173227,1
173228,1
173229,1
173230,1
173231,1
173232,1
173233,1
173234,1
173235,1
173236,1
173237,1
173238,1
173239,1
173240,1
173241,1
173242,1
173243,1
173244,1
173245,1
173246,1
173247,1
173248,1
173249,1
173250,1
173251,1
173252,1
173253,1
173254,1
173255,1
173256,1
173257,1
173258,1
173259,1
173260,1
173261,1
173262,1
173263,1
173264,1
173265,1
173266,1
173267,1
173268,1
173269,1
173270,1
173271,1
173272,1
173273,1
173274,1
173275,1
173276,1
173277,1
173278,1
173279,1
173280,1
173281,1
173282,1
173283,1
173284,1
173285,1
173286,1
173287,1
173288,1
173289,1
173290,1
173291,1
173292,1
173293,1
173294,1
173295,1
173296,1
173297,1
173298,1
173299,1
173300,1
173301,1
173302,1
173303,1
173304,1
173305,1
173306,1
173307,1
173308,1
173309,1
173310,1
173311,1
173312,1
173313,1
173314,1
173315,1
173316,1
173317,1
173318,1
173319,1
173320,1
173321,1
173322,1
173323,1
173324,1
173325,1
173326,1
173327,1
173328,1
173329,1
173330,1
173331,1
173332,1
173333,1
173334,1
173335,1
173336,1
173337,1
173338,1
173339,1
173340,1
173341,1
173342,1
173343,1
173344,1
173345,1
173346,1
173347,1
173348,1
173349,1
173350,1
173351,1
173352,1
173353,1
173354,1
173355,1
173356,1
173357,1
173358,1
173359,1
173360,1
173361,1
173362,1
173363,1
173364,1
173365,1
173366,1
173367,1
173368,1
173369,1
173370,1
173371,1
173372,1
173373,1
173374,1
173375,1
173376,1
173377,1
173378,1
173379,1
173380,1
173381,1
173382,1
173383,1
173384,1
173385,1
173386,1
173387,1
173388,1
173389,1
173469,1
173470,1
173471,1
173472,1
173473,1
173474,1
173475,1
173476,1
173477,1
173478,1
173479,1
173480,1
173481,1
173482,1
173483,1
173484,1
173485,1
173486,1
173487,1
173488,1
173489,1
173490,1
173491,1
173492,1
173493,1
173494,1
173495,1
173496,1
173497,1
173498,1
173499,1
173500,1
173501,1
173502,1
173503,1
173504,1
173505,1
173506,1
173507,1
173508,1
173509,1
173510,1
173511,1
173512,1
173513,1
173514,1
173515,1
173516,1
173517,1
173518,1
173519,1
173520,1
173521,1
173522,1
173523,1
173524,1
173525,1
173526,1
173527,1
173528,1
173529,1
173530,1
173531,1
173532,1
173533,1
173534,1
173535,1
173536,1
173537,1
173538,1
173539,1
173540,1
173541,1
173542,1
173543,1
173544,1
173545,1
173546,1
173547,1
173548,1
173549,1
173550,1
173551,1
173552,1
173553,1
173554,1
173555,1
173556,1
173557,1
173558,1
173559,1
173560,1
173561,1
173562,1
173563,1
173564,1
173565,1
173566,1
173567,1
173568,1
173569,1
173570,1
173571,1
173572,1
173573,1
173574,1
173575,1
173576,1
173577,1
173578,1
173579,1
173580,1
173581,1
173582,1
173583,1
173584,1
173585,1
173586,1
173587,1
173588,1
173589,1
173590,1
173591,1
173592,1
173593,1
173594,1
173595,1
173596,1
173597,1
173598,1
173599,1
173600,1
173601,1
173602,1
173603,1
173604,1
173605,1
173606,1
173607,1
173608,1
173609,1
173610,1
173611,1
173612,1
173613,1
173614,1
173615,1
173616,1
173617,1
173618,1
173619,1
173620,1
173621,1
173622,1
173623,1
173624,1
173625,1
173626,1
173627,1
173628,1
173629,1
173630,1
173631,1
173632,1
173633,1
173634,1
173635,1
173636,1
173637,1
173638,1
173639,1
173640,1
173641,1
173642,1
173643,1
173644,1
173645,1
173646,1
173647,1
173648,1
173649,1
173650,1
173651,1
173652,1
173653,1
173654,1
173655,1
173656,1
173657,1
173658,1
173659,1
173660,1
173661,1
173662,1
173663,1
173664,1
173665,1
173666,1
173667,1
173668,1
173669,1
173670,1
173671,1
173672,1
173673,1
173674,1
173675,1
173676,1
173677,1
173678,1
173679,1
173680,1
173681,1
173682,1
173683,1
173684,1
173685,1
173686,1
173687,1
173688,1
173689,1
173690,1
173691,1
173692,1
173693,1
173694,1
173695,1
173696,1
173697,1
173698,1
173699,1
173700,1
173701,1
173702,1
173703,1
173704,1
173705,1
173706,1
173707,1
173708,1
173709,1
173710,1
173711,1
173712,1
173713,1
173714,1
173715,1
173716,1
173717,1
173718,1
173719,1
173720,1
173721,1
173722,1
173723,1
173724,1
173725,1
173726,1
173727,1
173728,1
173729,1
173730,1
173731,1
173732,1
173733,1
173734,1
173735,1
173736,1
173784,1
173785,1
173786,1
173787,1
173788,1
173789,1
173790,1
173791,1
173792,1
173793,1
173794,1
173795,1
173796,1
173797,1
173798,1
173799,1
173800,1
173801,1
173802,1
173803,1
173804,1
173805,1
173806,1
173807,1
173808,1
173809,1
173810,1
173811,1
173812,1
173813,1
173814,1
173815,1
173816,1
173817,1
173818,1
173819,1
173820,1
173821,1
173822,1
173823,1
173824,1
173825,1
173826,1
173827,1
173828,1
173829,1
173830,1
173831,1
173832,1
173833,1
173834,1
173835,1
173836,1
173837,1
173838,1
173839,1
173840,1
173841,1
173842,1
173843,1
173844,1
173845,1
173846,1
173847,1
173848,1
173849,1
173850,1
173851,1
173852,1
173853,1
173854,1
173855,1
173856,1
173857,1
173858,1
173859,1
173860,1
173861,1
173862,1
173863,1
173864,1
173865,1
173866,1
173867,1
173868,1
173869,1
173870,1
173871,1
173872,1
173873,1
173874,1
173875,1
173876,1
173877,1
173878,1
173879,1
173880,1
173881,1
173882,1
173883,1
173884,1
173885,1
173886,1
173887,1
173888,1
173889,1
173890,1
173891,1
173892,1
173893,1
173894,1
173895,1
173896,1
173897,1
173898,1
173899,1
173900,1
173901,1
173902,1
173903,1
173904,1
173905,1
173906,1
173907,1
173908,1
173909,1
173910,1
173911,1
173943,1
173944,1
173945,1
173946,1
173947,1
173948,1
173949,1
173950,1
173951,1
173952,1
173953,1
173954,1
173955,1
173956,1
173957,1
173958,1
173959,1
173960,1
173961,1
173962,1
173963,1
173964,1
173965,1
173966,1
173967,1
173968,1
173969,1
173970,1
173971,1
173972,1
173973,1
173974,1
173975,1
173976,1
173977,1
173978,1
173979,1
173980,1
173981,1
173982,1
173983,1
173984,1
173985,1
173986,1
173987,1
173988,1
173989,1
173990,1
173991,1
173992,1
173993,1
173994,1
173995,1
173996,1
173997,1
173998,1
173999,1
174e3,1
174001,1
174002,1
174003,1
174004,1
174005,1
174006,1
174007,1
174008,1
174009,1
174010,1
174011,1
174012,1
174013,1
174014,1
174015,1
174016,1
174017,1
174018,1
174019,1
174020,1
174021,1
174022,1
174023,1
174024,1
174025,1
174026,1
174027,1
174028,1
174029,1
174030,1
174031,1
174032,1
174033,1
174034,1
174035,1
174036,1
174037,1
174038,1
174039,1
174040,1
174041,1
174042,1
174043,1
174044,1
174045,1
174046,1
174047,1
174048,1
174049,1
174050,1
174051,1
174052,1
174053,1
174054,1
174055,1
174056,1
174057,1
174058,1
174059,1
174060,1
174061,1
174062,1
174063,1
174064,1
174065,1
174066,1
174067,1
174068,1
174069,1
174070,1
174071,1
174072,1
174073,1
174074,1
174075,1
174076,1
174077,1
174078,1
174079,1
174080,1
174081,1
174082,1
174083,1
174084,1
174085,1
174086,1
174087,1
174088,1
174089,1
174090,1
174091,1
174092,1
174093,1
174094,1
174095,1
174096,1
174097,1
174098,1
174099,1
174100,1
174101,1
174102,1
174103,1
174104,1
174105,1
174106,1
174107,1
174108,1
174109,1
174188,1
174189,1
174190,1
174191,1
174192,1
174194,1
174195,1
174196,1
174197,1
174198,1
174199,1
174200,1
174201,1
174202,1
174203,1
174204,1
174205,1
174206,1
174207,1
174208,1
174209,1
174210,1
174211,1
174212,1
174213,1
174214,1
174215,1
174216,1
174217,1
174218,1
174219,1
174220,1
174221,1
174222,1
174223,1
174224,1
174225,1
174226,1
174227,1
174228,1
174229,1
174230,1
174231,1
174232,1
174233,1
174234,1
174235,1
174236,1
174237,1
174238,1
174239,1
174240,1
174241,1
174242,1
174243,1
174244,1
174245,1
174246,1
174247,1
174248,1
174249,1
174250,1
174251,1
174252,1
174253,1
174254,1
174255,1
174256,1
174257,1
174258,1
174259,1
174260,1
174261,1
174262,1
174263,1
174264,1
174265,1
174266,1
174267,1
174268,1
174269,1
174270,1
174271,1
174272,1
174273,1
174274,1
174275,1
174276,1
174277,1
174278,1
174279,1
174280,1
174281,1
174282,1
174283,1
174284,1
174285,1
174286,1
174287,1
174288,1
174289,1
174290,1
174291,1
174292,1
174293,1
174294,1
174295,1
174296,1
174297,1
174298,1
174299,1
174300,1
174301,1
174302,1
174303,1
174304,1
174305,1
174306,1
174307,1
174308,1
174309,1
174310,1
174311,1
174312,1
174313,1
174314,1
174315,1
174316,1
174317,1
174318,1
174319,1
174320,1
174321,1
174322,1
174323,1
174324,1
174325,1
174326,1
174327,1
174328,1
174329,1
174330,1
174331,1
174332,1
174333,1
174334,1
174335,1
174336,1
174337,1
174338,1
174339,1
174340,1
174341,1
174342,1
174343,1
174344,1
174345,1
174346,1
174347,1
174348,1
174349,1
174350,1
174351,1
174352,1
174353,1
174354,1
174355,1
174356,1
174357,1
174358,1
174359,1
174360,1
174361,1
174362,1
174363,1
174364,1
174365,1
174366,1
174367,1
174368,1
174369,1
174370,1
174371,1
174372,1
174373,1
174374,1
174375,1
174376,1
174377,1
174378,1
174379,1
174380,1
174381,1
174382,1
174383,1
174384,1
174385,1
174386,1
174387,1
174388,1
174389,1
174390,1
174391,1
174392,1
174393,1
174394,1
174395,1
174396,1
174397,1
174398,1
174399,1
174400,1
174401,1
174402,1
174403,1
174404,1
174405,1
174406,1
174407,1
174408,1
174409,1
174410,1
174411,1
174412,1
174413,1
174414,1
174415,1
174416,1
174417,1
174418,1
174419,1
174420,1
174421,1
174422,1
174423,1
174424,1
174425,1
174426,1
174427,1
174428,1
174429,1
174430,1
174431,1
174432,1
174433,1
174434,1
174435,1
174436,1
174437,1
174438,1
174439,1
174440,1
174441,1
174442,1
174443,1
174444,1
174445,1
174446,1
174447,1
174448,1
174449,1
174450,1
174451,1
174452,1
174453,1
174454,1
174455,1
174456,1
174503,1
174504,1
174505,1
174506,1
174507,1
174508,1
174509,1
174510,1
174511,1
174512,1
174513,1
174514,1
174515,1
174516,1
174517,1
174518,1
174519,1
174520,1
174521,1
174522,1
174523,1
174524,1
174525,1
174526,1
174527,1
174528,1
174529,1
174530,1
174531,1
174532,1
174533,1
174534,1
174535,1
174536,1
174537,1
174538,1
174539,1
174540,1
174541,1
174542,1
174543,1
174544,1
174545,1
174546,1
174547,1
174548,1
174549,1
174550,1
174551,1
174552,1
174553,1
174554,1
174555,1
174556,1
174557,1
174558,1
174559,1
174560,1
174561,1
174562,1
174563,1
174564,1
174565,1
174566,1
174567,1
174568,1
174569,1
174570,1
174571,1
174572,1
174573,1
174574,1
174575,1
174576,1
174577,1
174578,1
174579,1
174580,1
174581,1
174582,1
174583,1
174584,1
174585,1
174586,1
174587,1
174588,1
174589,1
174590,1
174591,1
174592,1
174593,1
174594,1
174595,1
174596,1
174597,1
174598,1
174599,1
174600,1
174601,1
174602,1
174603,1
174604,1
174605,1
174606,1
174607,1
174608,1
174609,1
174610,1
174611,1
174612,1
174613,1
174614,1
174615,1
174616,1
174617,1
174618,1
174619,1
174620,1
174621,1
174622,1
174623,1
174624,1
174625,1
174626,1
174627,1
174628,1
174629,1
174630,1
174631,1
174632,1
174633,1
174634,1
174662,1
174663,1
174664,1
174665,1
174666,1
174667,1
174668,1
174669,1
174670,1
174671,1
174672,1
174673,1
174674,1
174675,1
174676,1
174677,1
174678,1
174679,1
174680,1
174681,1
174682,1
174683,1
174684,1
174685,1
174686,1
174687,1
174688,1
174689,1
174690,1
174691,1
174692,1
174693,1
174694,1
174695,1
174696,1
174697,1
174698,1
174699,1
174700,1
174701,1
174702,1
174703,1
174704,1
174705,1
174706,1
174707,1
174708,1
174709,1
174710,1
174711,1
174712,1
174713,1
174714,1
174715,1
174716,1
174717,1
174718,1
174719,1
174720,1
174721,1
174722,1
174723,1
174724,1
174725,1
174726,1
174727,1
174728,1
174729,1
174730,1
174731,1
174732,1
174733,1
174734,1
174735,1
174736,1
174737,1
174738,1
174739,1
174740,1
174741,1
174742,1
174743,1
174744,1
174745,1
174746,1
174747,1
174748,1
174749,1
174750,1
174751,1
174752,1
174753,1
174754,1
174755,1
174756,1
174757,1
174758,1
174759,1
174760,1
174761,1
174762,1
174763,1
174764,1
174765,1
174766,1
174767,1
174768,1
174769,1
174770,1
174771,1
174772,1
174773,1
174774,1
174775,1
174776,1
174777,1
174778,1
174779,1
174780,1
174781,1
174782,1
174783,1
174784,1
174785,1
174786,1
174787,1
174788,1
174789,1
174790,1
174791,1
174792,1
174793,1
174794,1
174795,1
174796,1
174797,1
174798,1
174799,1
174800,1
174801,1
174802,1
174803,1
174804,1
174805,1
174806,1
174807,1
174808,1
174809,1
174810,1
174811,1
174812,1
174813,1
174814,1
174815,1
174816,1
174817,1
174818,1
174819,1
174820,1
174821,1
174822,1
174823,1
174824,1
174825,1
174826,1
174827,1
174828,1
174829,1
174908,1
174909,1
174910,1
174911,1
174912,1
174913,1
174914,1
174915,1
174916,1
174917,1
174918,1
174920,1
174921,1
174922,1
174923,1
174924,1
174925,1
174926,1
174927,1
174928,1
174929,1
174930,1
174931,1
174932,1
174933,1
174934,1
174935,1
174936,1
174937,1
174938,1
174939,1
174940,1
174941,1
174942,1
174943,1
174944,1
174945,1
174946,1
174947,1
174948,1
174949,1
174950,1
174951,1
174952,1
174953,1
174954,1
174955,1
174956,1
174957,1
174958,1
174959,1
174960,1
174961,1
174962,1
174963,1
174964,1
174965,1
174966,1
174967,1
174968,1
174969,1
174970,1
174971,1
174972,1
174973,1
174974,1
174975,1
174976,1
174977,1
174978,1
174979,1
174980,1
174981,1
174982,1
174983,1
174984,1
174985,1
174986,1
174987,1
174988,1
174989,1
174990,1
174991,1
174992,1
174993,1
174994,1
174995,1
174996,1
174997,1
174998,1
174999,1
175e3,1
175001,1
175002,1
175003,1
175004,1
175005,1
175006,1
175007,1
175008,1
175009,1
175010,1
175011,1
175012,1
175013,1
175014,1
175015,1
175016,1
175017,1
175018,1
175019,1
175020,1
175021,1
175022,1
175023,1
175024,1
175025,1
175026,1
175027,1
175028,1
175029,1
175030,1
175031,1
175032,1
175033,1
175034,1
175035,1
175036,1
175037,1
175038,1
175039,1
175040,1
175041,1
175042,1
175043,1
175044,1
175045,1
175046,1
175047,1
175048,1
175049,1
175050,1
175051,1
175052,1
175053,1
175054,1
175055,1
175056,1
175057,1
175058,1
175059,1
175060,1
175061,1
175062,1
175063,1
175064,1
175065,1
175066,1
175067,1
175068,1
175069,1
175070,1
175071,1
175072,1
175073,1
175074,1
175075,1
175076,1
175077,1
175078,1
175079,1
175080,1
175081,1
175082,1
175083,1
175084,1
175085,1
175086,1
175087,1
175088,1
175089,1
175090,1
